trade_date,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600438.SH,600519.SH,600547.SH,600570.SH,600585.SH,600588.SH,600690.SH,600703.SH,600745.SH,600809.SH,600837.SH,600887.SH,600893.SH,600918.SH,601012.SH,601066.SH,601088.SH,601138.SH,601166.SH,601211.SH,601288.SH,601318.SH,601336.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601818.SH,601857.SH,601888.SH,601899.SH,601995.SH,603259.SH,603288.SH,603501.SH,603986.SH
20210929,9.02,44.21,3.93,4.46,25.61,25.18,51.56,13.81,4.1,19.2,52.05,49.92,106.21,50.26,1820,19.95,54.75,40.82,32.5,26.03,32.18,93.21,318,12.29,37.7,53,9.63,81.07,31.1,22.17,11.84,18.51,18.14,2.96,49.19,41.17,4.68,27.99,30.46,4.82,17.16,3.4,6.04,251.28,10.02,58,150.1,109.75,243.98,147.04
20210930,9,44.25,3.91,4.46,25.28,25.44,50.45,14.03,4.11,19.08,52.3,50.23,106.75,50.94,1830,19.61,57.28,40.8,33.13,26.15,31.69,93.66,315.5,12.14,37.7,53.19,9.58,82.48,30.9,22.66,11.62,18.3,17.83,2.94,48.36,40.16,4.66,27.14,29.8,4.8,16.99,3.39,6.01,260,10.09,57.22,152.8,110,242.61,144.99
20211008,9.08,47,3.96,4.59,25.75,26.16,50.93,13.55,4.18,19.55,51.5,54.19,107.34,50.46,1839.6,19.86,58.75,41.28,34.27,26.7,34.09,95.8,325,12.41,39.62,51.29,9.77,79.55,31.23,21.4,12.12,18.68,18.7,2.96,52.1,42.18,4.71,29.3,31.3,4.85,17.32,3.45,6.28,270.3,10.26,56.15,149.62,112,236.48,149.7
20211011,9.15,49.63,3.98,4.62,25.66,25.93,53,13.89,4.21,19.76,51.61,53.61,106.2,51.51,1867.12,20.04,56.75,41.77,34.2,26.73,33.99,98.41,317.6,12.4,39.47,53.53,9.71,78.45,29.86,22.42,12.13,19.36,18.66,2.99,52.74,42.87,4.74,29.68,31.9,4.83,17.07,3.48,6.15,263.5,11.04,55.67,141.86,109.92,234.47,147.35
20211012,9.14,50.36,3.96,4.51,24.86,25.39,53.09,14.09,4.2,19.55,50.6,53.8,104.63,52.73,1870.99,19.6,56.8,41.73,33.58,26.64,32.7,96.96,319,12.26,38.79,52,9.45,78.15,28.95,22.24,11.88,19.34,17.7,2.98,52.26,42.7,4.75,29.57,32.01,4.77,16.46,3.47,6,267.2,10.82,52.49,143.03,114,226.3,142.15
20211013,9.07,50.06,3.94,4.33,24.71,25.43,53.03,13.91,4.19,20.25,50.97,52.95,103.63,54.9,1929.9,19.15,57.45,41.09,33.91,26.42,33.52,96.77,333.8,12.26,39.61,52.07,9.49,83.21,29.1,21.52,11.89,19.21,17.63,2.96,51.75,42.47,4.72,29.11,31.6,4.72,16.29,3.43,5.75,278.2,10.71,52.45,149,113.55,242.02,145.26
20211015,9.07,52.5,3.92,4.42,24.96,25.27,53.31,13.8,4.22,20.82,50.43,50.05,104.97,55.9,1916.97,20.07,58.12,40.3,33.97,26.21,33.75,98.78,346.8,12.25,39.08,53.64,9.46,85,29.03,21.96,11.73,19.22,17.74,2.95,50.88,41.93,4.75,28.8,31.34,4.66,16.28,3.44,5.95,269.55,11.46,52.37,145.33,114.67,250,155.54
20211018,9.02,50.9,3.92,4.51,24.98,24.82,51.86,13.3,4.23,21.01,50.3,49.1,104.74,55.81,1800,19.97,57.1,40.84,32.84,25.9,32.47,99,312.12,12.29,38.6,55.59,9.51,86.03,28.61,23.59,11.58,19.24,17.7,2.96,49.86,41.46,4.73,28.52,30.6,4.71,16.33,3.44,6.01,259.84,11.56,52.49,143.7,112.55,239.39,149.31
20211019,9.01,50.99,3.92,4.53,25.05,25.01,52.88,12.89,4.22,20.96,51.88,49.61,108.86,53.89,1812.18,20.13,59.26,40.39,32.7,26.16,31.8,101.2,329.99,12.26,38.29,54.94,9.57,84.99,28.99,23.46,11.64,19.23,18.01,2.95,51.45,43.05,4.72,29.14,31.25,4.71,16.36,3.45,5.96,259.12,11.8,52.99,145,115.8,247.23,148.45
20211020,9.02,50.91,3.91,4.45,25,24.8,52.4,12.76,4.19,20.98,52.29,51.58,108.09,54.55,1841,19.69,57.85,40.35,33.03,25.6,31.55,101,329.8,12.17,38,55.44,9.55,87.86,28.85,21.97,11.59,19.15,18.01,2.95,51.37,42.54,4.7,28.7,31.08,4.67,16.15,3.45,5.85,259.5,11.32,52.7,140.49,117.68,245.56,146.84
20211021,9.04,50.71,3.95,4.48,25.16,24.56,53.75,13.46,4.17,20.98,50.84,50.5,111.75,53.93,1844,20.03,57.1,39.84,32.48,25.79,30.56,99.08,326.62,12.27,38.18,54.17,9.54,84.42,29.14,23.06,11.49,19.78,18.01,2.97,54.28,43.59,4.74,29.75,32.54,4.73,16.27,3.49,5.88,257,11.34,51.9,141.2,117,246,146.69
20211022,9.07,50.06,3.94,4.36,25.46,25.16,54.29,13.71,4.11,20.96,51.93,51.3,111.03,54.62,1901,19.84,58.03,40.61,32.67,27.71,31.77,98,328.13,12.28,39.89,54.12,9.5,84.62,29.19,21.63,11.54,19.87,18.03,2.96,54.29,43.48,4.73,29.84,32.64,4.73,16.33,3.48,5.7,269,11.12,52.01,139.78,121.8,252.26,154.4
20211025,9.03,49.71,3.95,4.45,25.65,24.87,54.59,13.49,4.11,20.97,51.29,51.21,110.62,57,1873.03,19.99,60.06,39.18,32.69,26.93,31.88,102.2,323.61,12.39,40.5,55.8,9.55,88,29.86,22.35,11.38,19.65,18.36,2.96,53.21,43.17,4.72,29.5,32.73,4.69,16.48,3.48,5.91,264.47,11.16,52.39,139.3,118.45,249.97,152.6
20211026,9.03,50.8,3.92,4.42,25.26,24.66,55.3,13.05,4.08,20.73,50.91,49.4,109.26,56.12,1861.05,20.13,60.85,38.95,31.75,26.55,32.4,101.04,319.89,12.3,40.56,56.44,9.42,86.4,29.45,21.86,11.43,19.38,18.02,2.94,52.17,42.85,4.7,29.18,32.3,4.66,16.1,3.46,5.85,265,11.31,51.03,138.8,116.22,256.59,158.01
20211027,8.99,51.09,3.9,4.35,24.67,24.14,54.52,13.01,4.04,20.38,49.73,49.06,105.9,56.55,1819,19.72,61.26,38.05,30.57,25.93,32.09,106.1,310.4,12.09,40.28,56.98,9.16,88.41,28.55,20.98,11.28,19.08,17.71,2.94,51.65,42.32,4.7,29.18,32.13,4.62,15.71,3.46,5.81,258,10.89,47.49,135.57,116.25,252.39,157.56
20211028,8.96,51.27,3.88,4.2,24.75,22.86,54.22,12.93,4.05,19.84,49.72,48.76,104.5,55.44,1825.49,19.8,60.65,38.04,30.73,26.72,32.34,108,307.1,12.03,40.76,55.8,9.15,89.12,28.2,20.15,11.16,19.05,17.47,2.93,51.3,41.95,4.67,29.12,31.9,4.61,15.7,3.44,5.45,264.48,10.51,47.64,134.25,116.41,264,164.3
20211029,8.94,52.8,3.89,4.25,25.88,22.96,53.97,12.56,4.08,20.28,50,49.24,105.47,57.23,1826.08,19.92,63,38.08,31.8,27.2,33.6,109.76,301.5,12.35,43,59.16,9.25,97.69,28.29,19.89,11.35,18.63,17.52,2.94,49.57,39.17,4.67,27.4,29.8,4.66,15.87,3.44,5.48,268.46,10.46,48.16,138.01,117.02,266,169.51
20211101,8.72,51.07,3.92,4.22,25.98,23.06,54.12,12.25,4.1,19.97,50.03,49.8,104.4,55,1803,19.89,62.25,37.9,30.88,27.58,33.74,115.9,286.7,12.55,42.56,59.67,9.37,100.2,28.83,20.09,11.44,18.97,17.52,2.96,50.12,39.19,4.73,28.25,29.79,4.77,16.17,3.47,5.38,241.61,10.48,47.97,130.18,112.89,269.9,171.09
20211102,8.54,50.35,3.88,4.15,25.53,22.41,52.25,12.23,4.04,20.22,47.59,48.5,103.98,51.32,1804.64,20.38,62.24,37.26,31.41,26.42,34.36,116.45,285.9,12.39,42.98,60.52,9.16,99.98,28.05,19.6,11.43,18.02,17.09,2.93,50.01,38.64,4.65,27.9,29.32,4.67,15.81,3.38,5.27,222.88,10.23,48,131.77,120,282.74,172
20211103,8.53,50.25,3.88,4.15,25.39,22.55,51.7,12.91,4.03,20.19,49.99,49.12,102.57,51.47,1765,19.82,62.01,37.93,31.59,26.43,33.38,113.88,282.1,12.45,41.81,59.01,9.19,91,27.88,20.1,11.47,18.29,17.07,2.93,50.05,38.66,4.64,28.09,29.36,4.7,15.7,3.36,5.18,228.3,10.2,47.57,132.43,118.32,278.5,168.8
20211104,8.51,49.24,3.87,4.14,25.44,22.61,51.75,12.62,4.04,20.66,49.7,51.21,103.28,52.7,1804.2,19.78,63.6,38.02,31.77,26.56,35.4,117,293.32,12.38,42.86,60.2,9.2,92.5,27.96,20.14,11.62,18.23,16.99,2.92,49.7,38.61,4.65,28.09,29.03,4.66,15.59,3.34,5.07,233.66,10.26,47.46,126.49,123.52,278.62,167
20211105,8.53,49.03,3.87,4.09,25.36,23,51.56,12.24,4.05,22.73,49.9,51.81,100.56,50.05,1819.94,19.95,63.41,37.82,31.99,26.3,34.99,116.8,295.28,12.36,43.24,58.67,9.16,90,27.98,19.5,11.69,18.14,16.92,2.92,49.93,38.36,4.66,28.08,28.84,4.6,15.49,3.33,4.9,230.78,10.18,46.17,126.4,123.46,283.87,167.31
20211108,8.49,52.91,3.87,4.09,25.46,22.76,51.3,12.58,4.03,23.01,47.9,49.62,100.49,50.4,1820.1,20.19,62.16,37.8,31.76,25.73,34.86,116.8,299.9,12.43,42.5,59.39,9.3,91.7,28.43,19.79,11.65,18.07,17.09,2.92,50.4,38.4,4.63,28.1,28.98,4.58,15.53,3.33,4.93,229.42,10.51,48,122.9,120.05,279.99,161.99
20211109,8.54,49.93,3.87,4.05,25.58,22.19,51.06,12.55,4.04,22.16,48.45,49.81,96.66,50.48,1790.01,20.07,61.08,37.89,32.6,25.61,35.9,116.87,302.01,12.59,42.23,62.3,9.34,93.13,28.6,19.45,11.59,18.31,17.1,2.92,49.69,38.27,4.64,27.74,28.88,4.57,15.57,3.32,4.85,227.62,10.56,47.98,126.98,119.9,280,164.3
20211110,8.48,49.13,3.87,4.08,25.01,21.78,50.63,13.5,4.01,21.42,50.93,53.73,97.34,48.7,1753.99,20.32,60.1,36.71,32.49,25.23,36.49,115.1,297.9,12.48,41,61.6,9.36,94.8,28.45,19.08,11.54,18.19,17.05,2.91,49.13,37.94,4.62,27.38,28.55,4.64,15.42,3.31,4.85,227.11,10.55,48.17,128.42,117.54,276.2,166.2
20211111,8.62,50.07,3.92,4.1,25.75,22.56,52.82,14.85,4.03,21.32,49.94,53,98.88,48.9,1769.6,20.96,61.99,38.86,32.45,26.79,36.72,119.9,295,12.66,42.2,61.65,9.5,95.79,29.5,19.23,11.73,18.89,17.37,2.94,51.15,38.64,4.66,28.4,29.26,4.88,15.9,3.36,4.82,228.8,10.69,49.23,130.11,117.89,274.48,164.56
20211112,8.65,50.78,3.91,4.11,25.34,22.17,52.4,14.87,4.01,21.38,49.93,52.55,98.52,49.48,1773.78,20.87,63.02,38.13,33.02,27.5,37.18,118.74,291.89,12.63,42,64.62,9.49,94.77,29.34,19.12,11.72,18.84,17.37,2.93,50.61,38.36,4.65,28.2,29.13,4.81,16.08,3.34,4.81,223.56,10.74,48.93,128.9,116.4,272.23,162.77
20211115,8.75,49.43,3.93,4.1,25.22,22.19,52.93,14.49,4.02,21.14,51.9,53.37,97.52,48.33,1761.14,20.72,63.4,38.25,32.68,27.62,37.23,117,296.25,12.55,42.28,63.39,9.44,92.29,29.22,19.13,11.87,18.83,17.35,2.93,50.6,38.42,4.67,28.37,29.21,4.76,15.83,3.37,4.81,229.88,10.56,47.98,131.36,121.86,272,166.78
20211116,8.73,49.06,3.92,4.11,24.01,22.01,52.5,14.41,4.02,20.62,54.64,54.35,97.25,48.64,1808,20.85,62.1,37.19,32.85,27.96,35.95,118.81,310.7,12.41,42.28,60.15,9.33,89.98,28.56,18.95,11.81,18.6,17.17,2.93,50.36,38.66,4.65,28.62,29.36,4.71,15.74,3.36,4.77,234,10.36,47.5,136.48,121.46,267.23,163.18
20211117,8.65,49.67,3.9,4.11,24.04,22.07,51.84,14.32,3.98,20.76,54.23,53.92,98.41,50.2,1795,20.22,61.86,37.05,31.9,27.52,35.93,115.86,309.95,12.33,41.44,60.75,9.31,91.29,28.62,19.03,11.74,18.51,17.16,2.93,50.05,38.87,4.65,28.57,29.28,4.7,15.62,3.34,4.83,230.44,10.42,47.5,136.55,120.71,264.98,161.92
20211119,8.65,48.31,3.92,4.18,24.3,21.9,52.33,15.02,3.97,20.68,54.15,51.99,100.24,48.93,1828.41,20.12,58.6,37.47,31.12,28.19,35.71,114.47,311.7,12.28,40.85,63.3,9.38,91.89,28.85,19.34,11.91,18.5,17.29,2.95,49.96,38.74,4.66,28.32,29.51,4.75,15.69,3.36,4.83,225.3,10.43,48.22,130.3,119.9,269,159.3
20211122,8.6,48.59,3.9,4.13,24.29,22.05,51.69,14.11,3.96,20.88,52.4,52.02,100,49.22,1854.27,19.84,57.9,37.28,32.12,28.02,38.05,120,310.2,12.23,40.23,63.72,9.63,92.18,28.88,19.37,11.86,18.2,17.3,2.94,49.71,38.59,4.63,27.86,29.47,4.68,15.72,3.34,4.85,223.56,10.54,48.53,128.8,118.08,279.9,165.46
20211123,8.63,48.56,3.9,4.12,24.21,22.91,51.75,14.4,3.95,21.04,52.68,52.08,98.8,48.38,1896.43,19.65,58.86,37.41,31.73,27.89,37.64,120.2,308.17,12.22,40.08,62.6,10.11,92.78,28.9,19.58,11.73,18.13,17.34,2.94,49.62,38.89,4.63,27.78,29.47,4.69,16.2,3.35,4.86,220.5,10.58,48.6,129.97,117.37,279.89,162.16
20211124,8.68,49.04,3.91,4.16,24.19,22.56,51.74,14.55,3.95,20.6,52.15,51.88,98.27,46.38,1941,19.39,57.83,37.38,31.44,27.79,37,122.4,318.01,12.17,39.93,61.42,10.22,90.77,28.86,20.16,11.71,18.31,17.35,2.94,49.75,39.14,4.64,27.8,29.56,4.7,16.2,3.36,4.95,220.99,10.44,49.8,132.98,116.38,280.8,156.02
20211125,8.64,49.07,3.9,4.12,24.09,22.73,51.42,14.26,3.94,20.56,52.8,52.99,96.98,45,1956.03,19.41,57,37.16,31.35,27.35,36.69,119.88,315.18,12.04,40.32,60.57,10.4,87.44,28.7,20.31,11.63,18.27,16.9,2.92,49.4,38.7,4.63,27.83,29.4,4.71,16.22,3.36,4.87,211.8,10.53,49.05,134.81,115.38,282.6,156.33
20211126,8.56,47.13,3.89,4.09,23.92,22.49,50.1,14.06,3.91,20.16,52.8,52.35,96.44,44.93,1941.01,19.33,57.15,36.57,31.1,27.59,36.18,119.33,315,11.95,39.19,60.99,10.16,87.35,28.28,19.72,11.17,18.2,16.85,2.92,48.72,38.31,4.61,27.38,28.93,4.67,15.9,3.35,4.77,211.32,10.36,48.61,139.66,114.66,273.33,151.99
20211129,8.59,43.99,3.89,4.06,23.8,22.07,49.82,13.95,3.87,20.09,55.1,51.09,95,44.29,1985,19.1,58.32,36.12,30.65,26.84,35.11,123.35,315.1,11.85,39.74,63.68,10.26,87.99,28.09,19.57,10.98,18.07,16.68,2.92,48.66,38.08,4.58,27.25,28.82,4.64,15.64,3.34,4.74,203.3,10.25,47.77,143,113.5,275.45,150.23
20211130,8.51,43.16,3.89,4.04,23.77,21.9,49.49,13.85,3.88,19.95,56,50.17,95.75,44.92,1930.77,19.1,58.41,36.22,32.54,27.22,35.03,122.7,310.02,11.83,39.17,64.34,10.4,87.42,28.03,19.54,11.17,18.01,16.73,2.91,48.22,37.91,4.58,27.09,29.55,4.64,15.82,3.35,4.71,205.45,10.15,47.6,144,112.3,272.38,150.6
20211201,8.56,44.88,3.91,4.13,24.23,22.05,49.99,14.09,3.91,20.19,54.37,50.5,95,45.66,1932.99,19.05,58.55,36.65,32.79,27.71,33.72,126.3,312.42,11.92,38.7,64.7,10.57,84.06,28.37,20.1,11.26,18.12,16.9,2.93,48.87,38.37,4.6,27.29,29.33,4.69,16.23,3.4,4.86,202.89,10.14,49.25,146.32,113.68,266.95,165.66
20211202,8.58,44.62,3.91,4.19,24.4,22.36,50.89,14.45,3.9,20.59,53,49.06,95.19,45.66,1934,18.84,57.85,38.48,32.5,27.88,33.74,127.89,314.98,11.99,38.38,65.08,10.33,83.13,28.41,20.68,11.2,18.37,16.99,2.93,48.88,38.33,4.61,27.18,29.15,4.75,16.4,3.39,4.89,201.82,10.04,49.75,141.6,112.7,293.65,169.79
20211203,8.59,46.02,3.92,4.2,24.78,22.45,51.25,14.74,3.91,20.52,53.07,49.2,95.02,43.97,1971.88,18.88,58.75,38.36,32.15,28.75,34.5,133.36,324.51,11.99,39.9,65.6,10.34,82.24,28.73,22.6,11.25,18.3,17.04,2.93,48.99,38.59,4.61,27.1,29.29,4.78,16.43,3.41,4.92,204.06,10.12,49.9,141.8,111.55,303.75,176.49
20211206,8.6,45.71,3.9,4.18,25.91,22.69,51.82,15.06,3.9,20.25,51.22,49.28,97.67,44.54,1967.3,19.12,58.83,38.84,31.3,29.7,33.74,130.2,321,12.07,39.82,64.8,10.14,81.89,29.05,22.19,11.28,18.52,17.25,2.93,49.15,38.64,4.63,27.26,29.44,4.8,16.92,3.39,4.89,211.99,10.17,49.88,136.72,109.86,296.97,172.62
20211207,8.68,46.37,3.92,4.23,26.15,24.25,51.84,14.9,3.92,20.86,51.33,50.18,99.5,44.98,1955.87,19.03,60,39.7,31.88,30.2,32.93,128.6,318.7,12.1,39.98,61.7,10.16,83.97,28.92,22.08,11.35,19.22,17.27,2.94,50.39,39.25,4.66,27.77,29.8,4.9,16.98,3.41,4.96,213,10.25,49.97,136.68,112.7,297.31,171
20211208,8.67,46.88,3.91,4.22,26.49,23.75,52.04,14.91,3.92,20.93,51.8,50.36,100,46.45,2043,19.24,61.27,39.27,35.07,30.09,34.6,135,330.84,12.14,41.09,63.51,10.64,84.16,29.98,21.75,11.56,19.45,17.44,2.93,50.34,39.18,4.64,27.74,29.9,4.84,17.12,3.4,5.01,215.46,10.3,50.71,139.5,112.8,309.99,180.55
20211209,8.75,47.03,3.93,4.27,26.88,23.81,53.13,15.24,3.94,21.79,52.75,51.39,102.85,46.56,2086.55,19.31,62.75,40.18,36.38,30.47,38.06,135.39,334,12.32,41.41,62.76,10.75,85,30.52,21.8,11.77,19.43,17.62,2.95,51.31,39.62,4.66,28.23,30.47,4.88,17.28,3.41,5.08,228.38,10.36,52.32,141.41,116.9,309.2,180.11
20211210,8.77,46.47,3.94,4.22,26.44,23.17,53.49,14.97,3.95,21.83,51.95,51.26,102.6,48.43,2090,19.21,62.04,39.44,35.85,30.5,35.66,134.78,334.11,12.2,42.29,61.99,10.83,86.81,30.5,21.7,11.89,19.42,17.46,2.94,51.22,39.38,4.66,28.14,30.4,4.86,16.96,3.39,4.97,229.68,10.26,51.77,139.9,115,305.98,174.88
20211213,8.65,45.88,3.91,4.22,26.67,24.12,52.42,14.5,3.94,21.73,51.78,51,106.8,48.25,2118.2,19.12,62.91,40.64,35.92,30.71,36.09,138.1,339.67,12.15,42.3,62.4,10.87,87.68,30.36,21.8,11.98,19.59,17.46,2.93,51.15,39.43,4.63,28.26,30.3,4.91,17.11,3.36,4.96,229.2,10.38,52.7,135.28,112.7,306.88,174.4
20211214,8.57,45.6,3.89,4.16,26.32,23.7,51.15,13.98,3.93,21.27,52.7,51,104.7,46.75,2150,18.99,63.4,39.5,35.96,29.98,36.8,139.9,340.93,12.12,41.97,64.78,10.61,86.54,30.02,21.24,11.97,19.21,17.33,2.93,50.85,39.26,4.62,27.67,30.17,4.81,17.09,3.32,4.86,228,10.14,52.69,137.8,112.19,306.37,172.55
20211215,8.55,44.75,3.89,4.15,26.4,23.61,51,14.27,3.93,21.13,51.08,50,103.18,47.27,2135,19.03,62.59,39.56,35.7,29.4,35.9,138.8,335,12.15,41.39,64.31,10.61,85.3,30.3,21.37,11.87,19.12,17.33,2.93,50.7,39.07,4.61,27.53,29.92,4.89,17.21,3.32,4.83,223.29,10.05,52.73,124.02,108.65,303,170.47
20211217,8.56,43.6,3.89,4.2,26.29,23.54,50.77,14.43,3.96,20.95,49.97,49.78,103.15,45.11,2050.7,19.29,62.68,39.93,35.5,29.45,34.94,135.22,304.3,12.24,40.96,63.9,10.38,81.9,29.8,22.03,12.14,19.48,17.39,2.93,50.54,39.06,4.61,27.55,29.93,4.95,17.16,3.32,4.94,217.28,10.17,51.53,124.8,108.5,291.7,167.14
20211220,8.58,43.46,3.89,4.18,25.88,23.15,50.69,14.7,3.97,20.59,49.74,49.88,100.9,44.15,2058.96,18.96,62.3,40.27,34.7,28.93,34.54,134.7,310.9,12.14,40.95,61.7,10.05,80.49,29.48,21.76,12.1,19.52,17.16,2.94,50.28,38.9,4.61,27.48,30.01,4.99,16.85,3.31,4.85,212.5,9.96,50.44,114.38,109.38,287.42,163.48
20211221,8.61,44.05,3.91,4.21,26.11,23.43,50.63,15.44,3.97,20.87,49.95,50.04,101.75,44.76,2038.2,18.99,64.17,41.19,34.66,29.57,34.9,134.14,303.84,12.22,41.56,62.31,10.18,80.98,29.67,22.2,12.15,19.53,17.6,2.94,50.84,39.21,4.65,27.62,30.25,5.02,17.27,3.34,4.9,215,9.99,51.06,118,107.18,290.43,166.23
20211222,8.57,44.11,3.9,4.2,25.88,23.21,50.01,15.48,3.94,20.65,49.01,49.66,101.5,44.55,2048,18.86,63.59,41.25,34.5,29.77,37.09,136.5,299.01,12.13,41.55,61.75,9.99,80.11,29.38,22.11,11.91,19.32,17.41,2.94,50.18,38.99,4.64,27.35,29.94,4.95,17.23,3.32,4.89,212.01,9.97,50.73,115.74,106.15,305.71,171.08
20211223,8.58,43.87,3.91,4.25,25.93,23.52,50.22,15.6,3.93,20.82,49.03,49.41,102.64,44.06,2120,18.88,64.01,41.75,34.95,29.51,36.6,135.99,306.08,12.16,41.49,62.22,9.97,80.2,29.44,22.67,12.03,19.26,17.5,2.94,50.22,38.87,4.65,27.34,29.98,4.96,17.26,3.33,5.03,210.35,10.03,50.3,114.96,107.03,305.94,171.51
20211224,8.54,44.57,3.89,4.21,25.69,23.36,49.86,15.61,3.92,20.59,49.95,50.12,101.25,41.27,2194.09,18.58,63.7,41.78,35.61,28.99,37.03,136.98,307.45,12.06,42.37,60.89,9.89,77.88,28.92,22.46,11.98,19.07,17.48,2.94,49.82,38.45,4.65,27.18,30.14,4.96,17.16,3.32,4.94,217.9,9.69,49.56,112.03,106.95,308,173.89
20211227,8.56,45.99,3.9,4.25,26,23.51,49.33,15.29,3.93,20.81,50.15,50.41,101.65,40.35,2131.82,18.49,62.4,41.49,36.31,28.91,37.3,136.3,321.41,12.11,41.95,60.38,9.95,78.14,28.98,22.8,12.08,18.85,17.62,2.94,49.98,38.54,4.66,27.13,30.27,5.01,17.33,3.33,4.95,220,9.58,49.19,114.19,110.52,314.16,167.7
20211228,8.57,45.69,3.91,4.24,26.05,23.75,49.63,15.2,3.93,20.84,49.72,50.17,101.88,41.27,2138.18,18.7,63.52,40.89,36,30.35,36.67,131.5,326,12.17,41.9,60.07,10,81.55,29.3,22.28,12.05,19.04,17.68,2.95,50.87,38.9,4.68,27.17,30.37,4.99,17.36,3.33,4.93,222.72,9.71,49.75,119.1,108.86,310,171.02
20211229,8.54,46.49,3.9,4.24,25.88,23.35,47.62,15.05,3.92,20.59,48.89,49.72,101.89,42.21,2041,18.62,62.4,40.47,35.43,29.25,35.7,128.41,315.53,12.16,41.1,60.26,9.89,82.01,29.08,22.28,11.9,18.92,17.63,2.94,50.81,38.84,4.66,27.06,30.3,4.94,17.25,3.32,4.91,215.98,9.62,48.51,119.19,104.81,305.21,165
20211230,8.54,47.38,3.9,4.22,26.37,23.14,48.5,15.1,3.92,20.53,48.88,50.01,100.72,42.1,2075,18.59,61.8,40.45,35.97,29.68,36.74,131.9,320.38,12.23,41.36,63.08,10.01,81.23,29.29,21.94,11.9,19.05,17.86,2.94,50.41,38.88,4.64,27.07,30.18,4.94,17.69,3.32,4.9,217.5,9.64,49.08,120.01,104.68,310.08,176.47
20211231,8.53,46.69,3.9,4.23,26.41,22.8,48.71,15.63,3.93,20.63,48.94,50.71,101,44.96,2050,18.82,62.15,40.3,35.88,29.89,37.56,129.3,315.78,12.26,41.46,63.46,9.97,86.2,29.25,22.52,11.92,19.04,17.89,2.94,50.41,38.88,4.63,27.12,30.09,5,17.76,3.32,4.91,219.41,9.7,49.03,118.58,105.11,310.77,175.85
20220104,8.57,48.52,3.91,4.26,26.44,22.8,48.35,15.8,3.99,20.69,48.23,50.39,100.05,42.52,2051.23,18.91,62.47,41.67,36.07,29.4,37.47,130,310.5,12.33,40.7,63.55,9.97,84.86,29.06,22.73,12.04,19.13,17.86,2.94,51,39.05,4.67,27.26,30.31,5.03,17.65,3.33,4.94,214.06,9.82,49.1,108.8,106.04,310.42,175.88
20220105,8.64,48.84,3.93,4.28,25.94,23.08,49.05,16,3.98,20.95,47.41,50.92,100.55,41.73,2024,19.08,62.8,42.26,37.53,30,35.78,124.73,305.01,12.3,41.7,59.78,9.94,81.47,29,22.4,12.11,20.07,17.68,2.97,52.07,39.29,4.71,27.6,30.53,5.02,17.42,3.36,4.96,214.2,9.77,48.86,109.76,108.63,286,158.3
20220106,8.57,49,3.92,4.27,25.42,23.85,48.15,15.51,3.96,20.61,47.6,50.11,100.95,41.9,1982.22,19.1,59.65,43.29,36.37,30.14,35.79,126.9,301.8,12.2,39.98,58.3,9.76,80.55,28.28,22.22,11.89,19.96,17.38,2.96,51.3,38.98,4.7,27.46,30.19,5.13,17.01,3.34,4.98,210.11,9.67,47.57,108.11,109.53,279,162.96
20220107,8.71,49.99,3.95,4.35,25.72,24.81,49.05,16.15,3.99,20.66,47.53,50.88,102.85,42.1,1942,19,58.8,43.96,35.56,30.8,35,123.74,295,12.24,40.13,56.18,9.76,80.27,28.4,22.51,11.83,20.4,17.59,2.99,52.94,39.88,4.74,27.92,30.54,5.24,17.29,3.39,5.27,207.78,9.37,47.32,108.88,109.29,277.74,157
20220110,8.72,49.99,3.97,4.34,25.83,24.86,49.23,16.47,4.03,20.75,48.95,51.12,100.7,41.89,1966,19.2,58.98,43.88,35.4,30.19,34.84,123.28,288.4,12.26,41.03,55.59,9.78,79.7,28.68,22.78,11.96,20.63,17.84,2.99,53.08,40.02,4.75,28.11,30.01,5.37,17.39,3.41,5.3,207.11,9.4,47.88,112.01,107.47,273.8,156.5
20220111,8.73,49.61,3.99,4.3,25.96,24.52,49.85,16.16,4.03,20.31,48.95,50.18,98.2,40.8,1940.55,19.34,57.92,43.41,33.51,29.66,33.63,119.5,290,12.28,39.82,52.75,9.73,77.98,28.65,22.7,11.85,21.4,17.84,3,52.86,39.87,4.75,28.07,30.16,5.38,17.2,3.42,5.24,201.21,9.43,47.97,116.49,105.6,265.48,152.19
20220112,8.69,49.74,3.97,4.32,26.17,24.49,49.76,16,4.01,20.37,48.98,49.59,99.19,42.51,1967,19.47,59,41.56,35.05,30.2,34,119.63,285.23,12.31,39.92,54.46,9.77,80.2,28.63,22.83,11.82,21.37,17.87,2.98,52.5,39.76,4.72,27.87,30.1,5.26,17.21,3.41,5.33,212,10.01,48.15,116.9,107.42,271,154.97
20220113,8.72,49.28,4,4.37,26.36,23.92,49.34,15.55,4.01,20.12,47.69,47.48,97.07,41.09,1877.39,19.62,58.49,40.4,35,28.66,33.11,116.2,280.88,12.29,39,53.2,9.69,79.25,28.34,23.19,11.55,21.24,17.79,3.01,52.3,39.61,4.73,27.94,30.03,5.2,17.16,3.44,5.48,207.03,10.06,48.21,115.83,105.51,266.59,155.14
